,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
6241,Tata,2012,260000,60000,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,5
6242,Mahindra,2011,550000,80000,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,9
6243,Ford,2014,550000,43011,Petrol,Dealer,Manual,First Owner,18.88,999.0,123.37,5
6244,Renault,2015,600000,136000,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5
6245,Ford,2017,550000,15000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5
6246,Mahindra,2011,370000,110000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7
6247,Hyundai,2008,250000,100000,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5
6248,Maruti,2005,125000,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5
6249,Tata,2010,200000,110000,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,5
6250,Ford,2018,700000,25000,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5
6251,Hyundai,2020,500000,1000,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.07,5
6252,Maruti,2007,125000,60000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4
6253,Renault,2015,690000,80000,Diesel,Individual,Manual,First Owner,21.04,1461.0,83.8,8
6254,Jeep,2017,1550000,120000,Diesel,Individual,Manual,First Owner,17.1,1956.0,170.0,5
6255,Tata,2013,170000,110000,Petrol,Individual,Manual,Second Owner,15.3,1193.0,65.3,5
6256,Fiat,2010,275000,110000,Diesel,Individual,Manual,Third Owner,20.4,1248.0,91.7,5
6257,Toyota,2007,500000,200000,Diesel,Individual,Manual,Third Owner,12.8,2494.0,102.0,8
6258,Volkswagen,2013,950000,80000,Diesel,Individual,Manual,Second Owner,19.33,1968.0,138.1,5
6259,Maruti,2019,802999,24000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5
6260,Maruti,2013,470000,150000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5
6261,Renault,2015,300000,60000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5
6262,Renault,2014,600000,116000,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5
6263,Ford,2013,275000,104300,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.1,5
6264,Mahindra,2018,700000,30000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6
6265,Mercedes-Benz,2014,3250000,33000,Diesel,Individual,Automatic,First Owner,11.3,2987.0,254.8,7
6266,Volkswagen,2020,800000,25000,Diesel,Individual,Manual,First Owner,21.66,1498.0,108.62,5
6267,Audi,2014,2200000,60000,Diesel,Individual,Automatic,First Owner,17.68,1968.0,174.33,5
6268,Hyundai,2007,245000,121000,Diesel,Individual,Manual,Second Owner,18.1,1493.0,110.0,5
6269,Hyundai,2010,310000,120000,Diesel,Individual,Manual,Second Owner,16.8,1493.0,110.0,5
6270,Hyundai,2007,245000,120000,Diesel,Individual,Manual,Second Owner,18.1,1493.0,110.0,5
6271,Volkswagen,2011,450000,110000,Petrol,Individual,Manual,First Owner,16.47,1198.0,73.9,5
6272,Volkswagen,2013,850000,84000,Diesel,Individual,Automatic,Second Owner,16.96,1968.0,138.03,5
6273,Honda,2004,325000,120000,Petrol,Individual,Automatic,Third Owner,10.1,2354.0,152.0,5
6274,Maruti,2013,409999,100000,Diesel,Individual,Manual,Third Owner,22.9,1248.0,74.0,5
6275,Volvo,2018,5500000,50000,Diesel,Individual,Automatic,First Owner,11.2,1969.0,235.0,5
6276,Hyundai,2015,1000000,73500,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5
6277,Hyundai,2016,590000,34000,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.0,5
6278,Nissan,2019,1200000,23000,Diesel,Individual,Manual,First Owner,20.45,1461.0,108.5,5
6279,Ford,2008,175000,163000,Diesel,Individual,Manual,Third Owner,17.8,1399.0,68.0,5
6280,Chevrolet,2011,300000,119000,Diesel,Individual,Manual,Second Owner,16.52,1991.0,123.7,5
6281,Toyota,2017,2175000,50000,Diesel,Individual,Automatic,First Owner,11.36,2755.0,171.5,7
6282,Honda,2019,1110000,10500,Diesel,Individual,Manual,First Owner,25.6,1498.0,97.9,5
6283,Mitsubishi,2000,150000,280000,Diesel,Individual,Manual,Second Owner,14.8,1998.0,68.0,5
6284,Volkswagen,2013,325000,155000,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5
6285,Ford,2010,325000,163000,Diesel,Individual,Manual,First Owner,17.8,1399.0,68.0,5
6286,Honda,2008,280000,75000,Petrol,Individual,Manual,First Owner,17.7,1497.0,78.0,5
6287,Honda,2016,765000,80000,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.6,5
6288,Honda,2014,640000,120000,Diesel,Individual,Manual,Second Owner,26.0,1498.0,98.6,5
6289,Tata,2007,65000,120000,Diesel,Individual,Manual,Third Owner,17.88,1396.0,52.8,5
6290,Skoda,2007,195000,175000,Diesel,Individual,Manual,Second Owner,18.7,1896.0,66.0,5
6291,Maruti,2017,295000,15000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5
6292,Maruti,2012,625000,100000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5
6293,Maruti,2009,160000,80000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5
6294,Maruti,2015,330000,84000,Petrol,Individual,Manual,Second Owner,23.1,998.0,67.04,5
6295,Ford,2010,180000,50000,Petrol,Individual,Manual,Second Owner,15.6,1196.0,70.0,5
6296,Hyundai,2011,300000,30000,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5
6297,Maruti,2016,650000,35000,Petrol,Individual,Manual,Second Owner,21.4,1197.0,83.1,5
6298,Mahindra,2015,380000,120000,Diesel,Individual,Manual,Second Owner,21.03,1461.0,65.0,5
6299,Tata,2014,360000,50000,Petrol,Individual,Manual,Second Owner,17.57,1193.0,88.7,5
6300,Skoda,2012,385000,116000,Petrol,Individual,Manual,First Owner,15.0,1598.0,103.5,5
6301,Hyundai,2012,590000,110000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5
6302,Mahindra,2013,750000,70000,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7
6303,Fiat,2011,254999,100000,Diesel,Individual,Manual,Third Owner,20.3,1248.0,75.0,5
6304,Hyundai,2015,499000,20000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5
6305,Maruti,2018,730000,60000,Diesel,Individual,Automatic,First Owner,28.4,1248.0,74.02,5
6306,Honda,2016,650000,30000,Diesel,Individual,Manual,Second Owner,27.3,1498.0,98.6,5
6307,Renault,2012,220000,75000,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.12,5
6308,Tata,2006,100000,110000,Diesel,Individual,Manual,Third Owner,16.8,1405.0,62.0,5
6309,Hyundai,2004,110000,120000,Petrol,Individual,Manual,Fourth & Above Owner,14.4,1599.0,94.0,5
6310,Tata,2009,152000,48000,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,5
6311,Hyundai,2014,415000,72000,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.83,5
6312,Maruti,2015,475000,51000,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,5
6313,Maruti,2017,525000,29000,Petrol,Dealer,Manual,First Owner,20.89,1197.0,81.8,5
6314,Maruti,2015,365000,28000,Petrol,Dealer,Manual,First Owner,20.52,1197.0,81.8,5
6315,Maruti,2011,375000,97000,Diesel,Dealer,Manual,First Owner,25.2,1248.0,74.0,5
6316,Maruti,2018,765000,59000,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.02,5
6317,Maruti,2019,770000,27000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5
6318,Renault,2018,350000,30000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5
6319,Mahindra,2015,875000,70000,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7
6320,Mahindra,2014,780000,69000,Diesel,Dealer,Manual,First Owner,15.1,2179.0,140.0,7
6321,Maruti,2018,990000,15000,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5
6322,Maruti,2019,800000,35700,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.02,5
6323,Hyundai,2012,350000,120000,Diesel,Individual,Manual,Third Owner,22.32,1582.0,126.32,5
6324,Volkswagen,2013,325000,120000,Diesel,Individual,Manual,First Owner,22.07,1199.0,73.9,5
6325,Volkswagen,2013,360000,80000,Diesel,Individual,Manual,First Owner,22.07,1199.0,73.9,5
6326,Maruti,2010,148000,120000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5
6327,Maruti,2017,670000,36000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5
6328,Toyota,2014,430999,120000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,5
6329,Maruti,2017,260000,9000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,8
6330,Tata,2012,70000,50000,Petrol,Individual,Manual,Second Owner,25.4,624.0,37.48,4
6331,Renault,2019,300000,35000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5
6332,Mahindra,2011,150000,130000,Diesel,Individual,Manual,Second Owner,14.0,2498.0,112.0,7
6333,Ford,2010,260000,70000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5
6334,Maruti,2012,320000,90000,Diesel,Individual,Manual,Third Owner,19.3,1248.0,73.9,5
6335,Tata,2018,700000,35000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,5
6336,Volkswagen,2012,415000,80000,Petrol,Individual,Manual,First Owner,16.47,1198.0,73.9,5
6337,Maruti,2008,260000,120000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,5
6338,Tata,2011,70000,80000,Petrol,Individual,Manual,First Owner,26.0,624.0,35.0,4
6339,Toyota,2015,515000,30000,Petrol,Individual,Manual,First Owner,17.71,1197.0,78.9,5
6340,Hyundai,2016,803999,60000,Diesel,Individual,Manual,First Owner,23.9,1582.0,126.2,5
6341,Skoda,2007,275000,200000,Diesel,Individual,Manual,Second Owner,16.6,1896.0,122.4,5
6342,Ford,2017,934000,101000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5
6343,Ford,2007,210000,110000,Diesel,Individual,Manual,First Owner,17.8,1399.0,68.0,5
6344,Toyota,2014,1050000,136000,Diesel,Individual,Manual,Third Owner,12.99,2494.0,100.6,8
6345,Chevrolet,2011,650000,250000,Diesel,Individual,Manual,Second Owner,14.8,2499.0,80.0,7
6346,Chevrolet,2012,550000,74000,Diesel,Individual,Manual,Fourth & Above Owner,17.3,1998.0,163.7,5
6347,Chevrolet,2010,285000,265000,Diesel,Individual,Manual,Fourth & Above Owner,14.8,2499.0,80.0,9
6348,Honda,2015,700000,22700,Petrol,Individual,Manual,First Owner,18.7,1199.0,88.7,5
6349,Hyundai,2016,525000,45000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5
6350,Maruti,2011,250000,36000,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,5
6351,Maruti,2015,575000,57000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5
6352,Tata,2018,540000,33000,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5
6353,Maruti,2012,560000,59000,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,7
6354,Volkswagen,2012,380000,200000,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,5
6355,Ford,2011,240000,80000,Petrol,Individual,Manual,Second Owner,15.6,1196.0,70.0,5
6356,Chevrolet,2012,300000,70000,LPG,Individual,Manual,First Owner,13.2,995.0,60.2,5
6357,Datsun,2018,280000,50000,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,5
6358,Maruti,2011,350000,118000,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5
6359,Tata,2014,110000,250000,Diesel,Individual,Manual,Second Owner,19.1,1405.0,70.0,5
6360,Tata,2018,980000,20000,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5
6361,Tata,2018,969999,21871,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5
6362,Mahindra,2016,357000,120000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6
6363,Tata,2014,280000,100000,Diesel,Individual,Manual,First Owner,19.1,1405.0,70.0,5
6364,Mahindra,2012,430000,50000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7
6365,Maruti,2015,250000,70000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5
6366,Chevrolet,2016,525000,80000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.74,8
6367,Tata,2018,500000,25000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5
6368,Mahindra,2019,1000000,60000,Diesel,Individual,Manual,First Owner,16.36,2179.0,120.0,7
6369,Maruti,2017,316000,25000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5
6370,Maruti,2018,350000,50000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5
6371,Tata,2018,950000,14000,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5
6372,Maruti,2005,45000,55425,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4
6373,Mahindra,2013,475000,76000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7
6374,Toyota,2020,3200000,3000,Diesel,Individual,Automatic,First Owner,15.04,2755.0,174.5,7
6375,Mahindra,2016,600000,139000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7
6376,Volkswagen,2014,430000,100000,Petrol,Individual,Manual,First Owner,15.04,1598.0,103.2,5
6377,Hyundai,2015,965000,60000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5
6378,Maruti,2013,700000,37659,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,7
6379,Maruti,2012,250000,89000,Diesel,Individual,Manual,Second Owner,23.2,1248.0,73.94,5
6380,Maruti,2013,680000,37500,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.8,7
6381,Tata,2018,500000,5000,Petrol,Individual,Automatic,First Owner,23.84,1199.0,84.0,5
6382,Hyundai,2013,420000,21000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5
6383,Maruti,2017,290000,10000,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,5
6384,Maruti,2017,750000,30000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5
6385,Maruti,2015,300000,19800,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,7
6386,Maruti,2011,250000,90000,Diesel,Individual,Manual,Third Owner,21.1,1248.0,73.9,5
6387,Maruti,2007,100000,70000,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,5
6388,Maruti,2007,100000,80000,Petrol,Individual,Manual,Second Owner,17.3,1061.0,64.0,5
6389,Maruti,2013,550000,120000,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,7
6390,Maruti,2012,341000,120000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5
6391,Hyundai,2017,600000,50000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5
6392,Honda,2014,650000,167000,Diesel,Individual,Manual,First Owner,25.1,1498.0,98.6,5
6393,Chevrolet,2008,75527,80000,Petrol,Individual,Manual,First Owner,16.0,995.0,63.0,5
6394,Hyundai,2014,500000,17000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5
6395,Maruti,2017,550000,46000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5
6396,Maruti,2015,475000,60000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5
6397,Maruti,2006,65000,198000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5
6398,Hyundai,2015,425000,60000,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.0,5
6399,Toyota,2012,476999,90000,Diesel,Individual,Manual,Fourth & Above Owner,21.43,1364.0,87.2,5
6400,Chevrolet,2011,150000,40000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,5
6401,Maruti,2011,225000,90000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5
6402,Maruti,2010,190000,80000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5
6403,Maruti,2003,100000,164000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5
6404,Mahindra,2011,400000,70000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7
6405,Honda,2016,1350000,74000,Petrol,Dealer,Automatic,First Owner,13.7,1997.0,153.86,5
6406,Mahindra,2018,900000,12000,Diesel,Dealer,Manual,First Owner,16.55,2498.0,105.0,6
6407,Tata,2017,969999,26500,Diesel,Dealer,Manual,First Owner,17.6,2179.0,147.94,7
6408,Hyundai,2016,475000,45629,Petrol,Trustmark Dealer,Automatic,First Owner,18.9,1197.0,81.86,5
6409,Mahindra,2019,740000,35000,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7
6410,Mahindra,2018,400000,15000,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,6
6411,Maruti,2018,430000,14000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5
6412,Mahindra,2019,1132000,20000,Petrol,Individual,Manual,First Owner,17.0,1197.0,110.0,5
6413,Maruti,2017,352000,68850,Petrol,Dealer,Manual,First Owner,18.9,998.0,67.1,5
6414,Tata,2016,252999,45775,Petrol,Dealer,Manual,First Owner,23.84,1199.0,84.0,5
6415,Chevrolet,2012,80000,70000,Petrol,Individual,Manual,Second Owner,16.2,995.0,62.1,5
6416,Maruti,2015,313000,68203,Petrol,Dealer,Manual,First Owner,21.79,998.0,67.05,5
6417,Hyundai,2014,380000,30000,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.86,5
6418,Renault,2018,350000,25000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5
6419,Renault,2016,600000,90000,Diesel,Individual,Manual,Second Owner,19.87,1461.0,83.8,5
6420,Tata,2011,88000,97343,Diesel,Dealer,Manual,First Owner,18.8,1248.0,90.0,5
6421,Maruti,2008,160000,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,35.0,8
6422,Hyundai,2014,290000,31000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5
6423,Mahindra,2014,650000,70000,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,7
6424,Maruti,2015,380000,20000,CNG,Individual,Manual,First Owner,21.94,1196.0,61.7,5
6425,Hyundai,2014,180000,62000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5
6426,Maruti,2008,75000,29000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4
6427,Tata,2012,132000,82507,Diesel,Dealer,Manual,First Owner,13.93,2179.0,138.03,7
6428,Chevrolet,2010,110000,60000,Petrol,Individual,Manual,Second Owner,18.6,1199.0,79.4,5
6429,Maruti,2018,390000,10000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5
6430,Hyundai,2015,550000,70000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5
6431,Maruti,2008,70000,59400,Petrol,Individual,Manual,Fourth & Above Owner,16.1,796.0,37.0,4
6432,Hyundai,2013,275000,20000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5
6433,Maruti,2009,250000,125876,Petrol,Individual,Manual,Second Owner,15.0,1586.0,104.68,5
6434,Isuzu,2017,1250000,56800,Diesel,Individual,Manual,First Owner,12.4,2499.0,134.0,5
6435,Audi,2014,1500000,60000,Diesel,Individual,Automatic,First Owner,16.55,1968.0,147.51,5
6436,Maruti,2014,325000,65204,Petrol,Trustmark Dealer,Automatic,First Owner,23.1,998.0,67.04,5
6437,Hyundai,2019,1150000,2286,Petrol,Trustmark Dealer,Automatic,First Owner,18.15,998.0,118.35,5
6438,Maruti,2018,655000,15732,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5
6439,Mahindra,2019,890000,13000,Diesel,Dealer,Manual,First Owner,18.06,2523.0,63.0,7
6440,Maruti,2018,525000,33000,Petrol,Dealer,Manual,First Owner,20.89,1197.0,81.8,5
6441,Honda,2017,675000,49523,Petrol,Dealer,Manual,First Owner,17.0,1497.0,118.0,5
6442,Maruti,2018,745000,48000,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5
6443,Maruti,2018,835000,17000,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5
6444,Maruti,2018,725000,36521,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5
6445,Maruti,2017,620000,90000,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,5
6446,Maruti,1998,58000,80000,Petrol,Individual,Manual,Third Owner,17.3,993.0,60.0,5
6447,Renault,2017,350000,35000,Petrol,Individual,Manual,Second Owner,25.17,799.0,53.3,5
6448,Tata,2018,400000,22000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5
6449,Maruti,2017,400000,70000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5
6450,Toyota,2016,1750000,52000,Diesel,Dealer,Automatic,First Owner,12.55,2982.0,168.5,7
6451,Hyundai,2017,550000,49000,Diesel,Dealer,Manual,First Owner,25.4,1186.0,73.97,5
6452,Maruti,2015,550000,50000,Diesel,Dealer,Manual,Second Owner,28.09,1248.0,88.5,5
6453,Maruti,2013,375000,65000,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,5
6454,Hyundai,2015,391000,55000,Diesel,Dealer,Manual,First Owner,24.4,1120.0,71.0,5
6455,Mercedes-Benz,2015,2051000,35000,Diesel,Dealer,Automatic,Second Owner,19.7,2143.0,134.1,5
6456,Tata,2014,525000,78000,Diesel,Dealer,Manual,Second Owner,15.05,2179.0,147.9,7
6457,Hyundai,2007,212000,58000,Diesel,Dealer,Manual,Second Owner,16.8,1493.0,110.0,5
6458,Chevrolet,2011,221000,56000,Diesel,Dealer,Manual,Second Owner,25.44,936.0,57.6,5
6459,Fiat,2010,265000,61000,Diesel,Dealer,Manual,Second Owner,20.4,1248.0,91.7,5
6460,Renault,2013,399000,61000,Diesel,Dealer,Manual,Second Owner,21.64,1461.0,84.8,5
6461,Hyundai,2008,175000,61000,Diesel,Dealer,Manual,Second Owner,17.1,1493.0,110.0,5
6462,Skoda,2011,411000,64481,Diesel,Dealer,Manual,Second Owner,20.5,1598.0,103.5,5
6463,Volkswagen,2011,365000,65000,Diesel,Dealer,Manual,Second Owner,20.54,1598.0,103.6,5
6464,BMW,2009,975000,80000,Diesel,Dealer,Automatic,Second Owner,22.48,1995.0,187.74,5
6465,Nissan,2015,499000,61000,Diesel,Dealer,Manual,Second Owner,22.71,1461.0,84.8,5
6466,Mercedes-Benz,2014,2575000,70000,Diesel,Individual,Automatic,First Owner,11.74,2987.0,254.8,5
6467,Chevrolet,2009,145000,30000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,5
6468,Tata,2011,200000,200000,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,5
6469,Audi,2014,1200000,230000,Diesel,Individual,Automatic,First Owner,15.73,1968.0,174.33,5
6470,Hyundai,2016,280000,100000,Petrol,Individual,Manual,First Owner,20.3,998.0,68.05,5
6471,Mahindra,2011,450000,95000,Diesel,Individual,Automatic,Second Owner,11.79,2179.0,120.0,8
6472,Honda,2006,150000,140000,Petrol,Individual,Manual,Third Owner,17.7,1497.0,78.0,5
6473,Honda,2017,600000,70000,Petrol,Individual,Manual,First Owner,17.3,1497.0,117.3,7
6474,Renault,2016,275000,60000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5
6475,Tata,2010,110000,88000,Diesel,Individual,Manual,First Owner,18.8,1248.0,90.0,5
6476,Mahindra,2012,500000,200000,Diesel,Individual,Manual,Fourth & Above Owner,15.1,2179.0,140.0,7
6477,Mahindra,2012,700000,60000,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7
6478,BMW,2012,900000,155000,Diesel,Individual,Automatic,Second Owner,16.07,1995.0,181.0,4
6479,Maruti,2005,150000,80000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5
6480,Nissan,2013,275000,80000,Petrol,Individual,Manual,Third Owner,16.95,1498.0,97.7,5
6481,Maruti,2014,455000,40000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5
